artist.hotttnesss,artist.id,artist.name,artist_mbtags,artist_mbtags_count,bars_confidence,bars_start,beats_confidence,beats_start,duration,end_of_fade_in,familiarity,key,key_confidence,latitude,location,longitude,loudness,mode,mode_confidence,release.id,release.name,similar,song.hotttnesss,song.id,start_of_fade_out,tatums_confidence,tatums_start,tempo,terms,total_in_genre,terms_freq,time_signature,time_signature_confidence,title,year
0.401209642,ARHHNN41187B98B4D5,Miranda Lee Richards,,0,0.134,0.93233,0.51,0.4149,243.722,2.038,0.55669334,0,0.609,37.15735675,Los Angeles CA,-63.93335787,-8.141,1,0.659,27316,The Herethereafter,ARJC4N31187B9B2A21,0.304169503,SOXSUIT12A6D4F48DC,229.663,0.165,0.15166,116.123,chill-out,22,0.943671698,4,0.968,The Long Goodbye,2001
0.385344914,ARRU9GR1187FB43F56,Blind Willie McTell,prewar blues,1,0.796,0.57938,0,0.04345,116.34893,0.223,0.591428552,0,0.661,33.46797,"Thomson, GA",-82.50293,-15.872,1,0.551,197998,The Devil Can't Hide From Me,ARWP0MB1187B98F82B,,SODNUSJ12A8C137B05,110.51,0.601,0.04345,130.36,country blues,26,0.999409041,4,0.062,Boll Weevil,2001
0.537675628,ARBOG0H1187B99F775,MxPx,punk rock,2,0.748,0.28948,0.748,0.28948,88.73751,0.242,0.763010513,9,0.388,47.565,"Bremerton, WA",-122.62569,-4.404,1,0.281,239436,The Renaissance,ARHJFFY1187B98BA76,0.454192988,SOXSGQH12A8C1328B2,85.931,0.392,0.14047,134.492,christian rock,4,1,1,0.496,Time Will Tell,2001
0.322049814,ARKV9PA1187B9A6963,The Birds,,0,0.345,0.72309,0.743,0.30176,162.66404,0.08,0.517186242,5,0.658,51.51262,"Yiewsley, London, England",-0.47261,-9.936,0,0.426,40071,The Clarion Call,ARBZ6CQ1187FB3CBE6,,SOCXYGU12A6D4F834D,155.15,0.398,0.0943,139.811,freakbeat,5,1,4,0,No Good Without You,2001
0.405618982,ARQDWBG1187B9891D7,Zeromancer,industrial rock,1,0.068,0.70836,0.828,0.25098,236.53832,0.223,0.644519692,10,0.632,37.15735675,Not available,-63.93335787,-5.832,0,0.35,8862,Eurotrash,AR7MC4I1187FB50B54,0.864141654,SOVXUBX12A58A782FD,221.414,0.85,0.25098,130,industrial rock,1,0.855788212,4,0.501,Send Me An Angel,2001
0.493566843,ARXWAQQ1187B9AE954,Redman,soul and reggae,1,0.272,1.65081,0.205,0.35555,199.81016,0,0.743129776,11,0.097,37.15735675,"Newark, NJ",-63.93335787,-3.58,0,0.351,8552,Malpractice,AR05OJD1187B9B99A6,0.358976526,SOATEEN12A67020394,192.081,1,0.0334,92.8,hip hop,101,1,4,1,Muh- F***a,2001
0.567889146,AR7C6G11187B9B4C1E,Jennifer Lopez,pop and chart,1,0.001,3.37041,1,2.47115,247.77098,2.682,0.816842854,5,0.448,37.15735675,"The Bronx, New York",-63.93335787,-3.756,1,0.431,283426,J.Lo,ARKSZW81187B9B695D,,SOCYTLD12CF546325E,244.535,0.038,2.24634,132.731,dance pop,53,1,4,0.58,We Gotta Talk,2001
0.335935512,ARQFKVO1187B9B1777,Dave Brockie Experience,,0,0.009,0.42251,0.941,0.10365,100.10077,0.217,0.484333758,8,0.011,37.15735675,Not available,-63.93335787,-3.931,0,0.284,559962,Diarrhea Of A Madman,ARCDQRB11F4C844880,0.428702263,SOYGQGQ12AB0180EAC,96.7,0.754,0.10365,187.232,shock rock,6,1,4,0,Too Much Stuff,2001
0.267124867,ARD7U0O1187FB5531A,AndrA(c) Verchuren,,0,0.925,0.09606,0.925,0.09606,165.04118,0.264,0.360729206,2,0.645,49.34463,Neuilly-sous-Clermont (Oise),2.40955,-11.222,1,0.58,386704,Les Increvables N1,AR4I72F1187B9A0D85,,SOFSARM12AB017C9FB,157.582,0,0.09606,198.736,chanson,57,0.884635252,1,0.326,Un P'Tit Brin De Musette,2001
0.351841896,ARF1PSM1187B9B802A,Sugarbomb,texas,1,0.098,1.39823,0.847,0.9134,260.93669,4.505,0.484311163,8,0.705,37.15735675,Not available,-63.93335787,-6.121,1,0.631,298752,Bully,AR2P97D1187B9A2A55,0.427446572,SOGRJSY12A8C13C25E,257.747,0.083,0.9134,122.761,post-grunge,43,0.963955325,4,0.671,Posterchild for Tragedy,2001
0.68365806,ARH6W4X1187B99274F,Radiohead,rock,5,0.18,1.93732,0.379,0.79408,197.45914,4.447,0.899934952,2,0.31,37.15735675,"Oxford, UK",-63.93335787,-7.037,0,0.447,1022,Pyramid Song,ARN5NHX1187FB4F755,,SOUPVWK12A6310EF7A,188.14,0.056,0.79408,103.476,british pop,15,0.99997276,4,0.946,Fast-Track,2001
0.457981674,ARNNQ9E1187FB3C82F,Black History,soul and reggae,1,0.105,1.35451,0.429,0.38641,251.402,0.282,0.732571745,5,0.054,37.15735675,Not available,-63.93335787,-10.062,0,0.325,345280,Reggae Salute,ARMPQIE1187FB3D4EB,0.345802234,SOWZOIY12AB0181FD3,237.819,0.421,0.06205,127.27,dancehall,26,0.97102593,5,0.974,Problem Inna the System,2001
0.23869635,ARZ8S071187B993849,Tito Rodriguez,,0,0.036,2.18659,0.893,0.58112,176.5873,0.989,0.412867488,5,0.297,18.46617,"San Juan, Puerto Rico",-66.10665,-10.317,1,0.281,646387,A Man And His Music  - El Inolvidable,ARM7UY51187B993E17,,SOEMGOC12AB018790A,169.268,0,0.26314,103.166,mambo,1,1,7,0.143,Mango Del Monte,2001
0.625080481,ARZWK2R1187B98F09F,Rise Against,hardcore punk,1,0.501,0.08992,0.501,0.08992,187.66322,0,0.847081688,9,0.398,37.15735675,Chicago,-63.93335787,-5.794,1,0.453,558375,The Unraveling,AR6XI3F1187FB3A968,,SOZYDBD12AF72A30E7,187.663,0.786,0.08992,155.411,hardcore punk,36,0.947856132,1,0.117,1000 Good Intentions,2001
0.539644312,ARBCUNV1187B98A9FB,Busta Rhymes,hip hop rnb and dance hall,1,0.064,0.57066,0.346,0.06156,231.60118,0,0.809828092,1,0.151,37.15735675,"East Flatbush, Brooklyn, NY",-63.93335787,-10.067,0,0.382,556995,Genesis,AROYELE12454A43342,0.549998637,SOSNLPM12A8C139C95,226.975,0.486,0.06156,106.961,hip hop,102,1,5,1,Genesis,2001
0.328237664,ARUIRHK1187FB55534,Frank Chacksfield & His Orchestra,,0,0.257,0.22901,0.262,0.22901,155.37587,3.274,0.338014664,0,0.406,37.15735675,Not available,-63.93335787,-19.61,1,0.482,756130,Velvet And Lovely Lady,AR92ZF01187FB5BC98,,SOKQLLS12AB0188EC1,144.155,0.262,0.22901,151.195,space age pop,7,1,3,0.722,Misty Valley,2001
0.439843854,ARU3YYC1187FB43FEE,Luis Alberto Spinetta,,0,0.458,0.0798,0.333,0.0798,209.47546,0.259,0.57763315,9,0.467,-34.60852,"Buenos Aires, Argentina",-58.37354,-16.079,1,0.517,216883,Silver Sorgo,ARS4KT21187B9B9438,,SOBBCFN12A8C13E4D9,196.836,0.333,0.0798,196.52,rock 'n roll,16,0.915657661,3,1,Llama y VerA!s,2001
0.325563671,ARJIHNW1187B990FAA,Tshala Muana,,0,0.236,0.68499,0.67,0.21503,390.63465,0.194,0.448644086,7,0.895,37.15735675,Not available,-63.93335787,-5.252,1,0.902,249054,Mutuashi,ARNLOX91187B990BFC,0.394394856,SOJVFTP12A58A7A4D4,378.851,1,0.21503,137.349,world beat,2,1,4,0.808,Banda Yango,2001
0.570106512,ARAZCWP129462A97F1,Bob Marley & The Wailers,reggae,1,0.297,0.69354,0.862,0.27155,258.29832,0,0.778835827,8,0.269,37.15735675,Not available,-63.93335787,-5.308,0,0.521,196996,Mystic Mixes - An Exclusive Remix Collection,ARVIZLO1187FB3DA48,,SOMGMSS12A8C13492A,250.491,0.403,0.27155,152.99,reggae,16,1,4,0.42,Rainbow Country (Red Gold And Green Version),2001
0.335935512,ARQFKVO1187B9B1777,Dave Brockie Experience,,0,0.037,1.0029,0.805,0.39858,135.8624,0.311,0.484333758,1,0.387,37.15735675,Not available,-63.93335787,-3.312,0,0.418,559962,Diarrhea Of A Madman,ARCDQRB11F4C844880,0.355285536,SOGXENE12AB01854EB,132.888,1,0.39858,99.959,shock rock,7,1,5,0.902,The Dance Of Europe,2001
0.507115549,ARB6OGR1187FB4D43D,M83,shoegaze,1,0.947,0.81347,0.969,0.14735,1071.882,0.078,0.823548253,4,0.879,43.58015,"Antibes, France",7.12123,-6.1,0,0.707,27450,M83,ARGCQH71187B9B6921,0.699426728,SOWGWCP12A6D4F860D,1043.458,0.828,0.14735,90.264,shoegaze,4,1,4,0.757,I'm Happy She Said,2001
0.553566172,ARV8T9T1187B99F3F4,Amorphis,finnish,1,0.021,0.81416,0.664,0.26024,285.46567,0.229,0.709010525,2,0.205,37.15735675,Not available,-63.93335787,-5.067,1,0.435,264962,Am Universum,AR6W6KQ1187B9AAA53,0.715894796,SOEOMZJ12A8C139998,274.872,1,0.26024,108.039,progressive metal,4,0.944224483,4,0.732,Crimson Wave,2001
0.441106359,ARALUUG1187FB58696,Irma Thomas,classic pop and rock,1,0.024,0.93036,0.894,0.41676,205.29587,0.369,0.623823768,10,0.572,30.43883,"Ponchatoula, LA",-90.44116,-14.526,1,0.606,393782,The Story Of My Life,ARXBG1X1187FB42A79,0.334706549,SOHHAXO12AB0184DE3,196.36,0.629,0.15221,112.109,delta blues,19,0.973191971,3,1,Hold Me While I Cry,2001
0.459660463,ARXP7MQ1187FB3AC5F,Dave Hollister,,0,0.333,1.09251,0.426,0.43367,271.62077,0,0.612543004,4,0.33,37.15735675,LOWELL,-63.93335787,-7.493,1,0.372,15450,Chicago '85...The Movie,ARE9Y761187B98AEB6,0.790566802,SOWCLTO12A67021CEC,253.678,0.808,0.1047,91.003,motown,12,0.993534994,4,0.796,One Woman Man,2001
0.328997859,ARSAJKR1187FB4C5DC,Kim Wilson,,0,0.016,1.30839,0.592,0.57635,555.54567,2.026,0.459810163,3,0,42.33168,"Detroit, MI",-83.04792,-11.96,1,0.171,239877,Smokin' Joint,AR1VB2W1187B9901C5,0.377531645,SOWCPMQ12A58A78C43,545.582,0.097,0.57635,163.085,harmonica blues,3,1,4,0.592,Got To Let You Go,2001
0.322482578,ARP06GY1187B98B0F0,Yami Bolo,,0,0.076,0.49196,0.931,0.07115,214.30812,0.148,0.495502207,1,0.149,42.33168,Detroit USA,-83.04792,-7.919,1,0.219,773743,Healing of All Nations,ARIRD6J1187FB5A98C,0,SOAOQZZ12AB018E59A,207.917,0.494,0.07115,139.037,roots reggae,33,0.940422952,4,0.06,Healing of All Nations,2001
0.567889146,AR7C6G11187B9B4C1E,Jennifer Lopez,pop and chart,1,0.321,1.50672,0,0.32264,246.20363,0.874,0.816842854,2,0.542,37.15735675,"The Bronx, New York",-63.93335787,-4.821,1,0.484,283197,J.Lo,ARKSZW81187B9B695D,,SOMHVED12CF5F87D8E,226.853,0.244,0.17209,99.831,dance pop,54,1,4,0.884,Ain't It Funny,2001
0.310309149,AROQ9OT1187B99E88D,KA(c)kA(c)lA(c),world,1,0.214,0.73317,0.796,0.19449,219.8722,0.276,0.410145992,7,0.689,37.15735675,Not available,-63.93335787,-11.008,1,0.621,259754,Rumba Congo,ARNLOX91187B990BFC,0.319565987,SOURFOI12A58A7D7C3,216.253,0.389,0.06049,111.997,soukous,7,1,4,0.343,Likambo,2001
0.37632596,ARC1CJB1187B99FCA4,Laurie Berkner,,0,0.059,0.94103,0.804,0.23861,169.37751,0.189,0.558481253,0,0.753,37.15735675,Not available,-63.93335787,-16.895,1,0.65,632827,Buzz Buzz,ARKIXC01187B992786,0.473346541,SOKJDLN12AB01826D9,161.93,0.971,0.23861,82.585,death core,2,0.943156702,4,0.129,Ice Cream Cone,2001
0.290513227,ARAPLFD1187B98DABD,Robin Fox,,0,0.414,1.31953,0.763,0.4596,515.65669,0,0.471929052,7,0.73,27.9758,Florida,-81.54106,-7.785,1,0.737,259688,I See Stars - The Trance Album,AR4J2SN1187B9A845E,0.20655079,SOPMIMB12A8C13C87E,509.103,1,0.24424,140.021,breakbeat,4,1,3,0.174,Wonderland,2001
0.378413814,ARMPIH61187FB44227,Sun Yan-Zi,stefanie sun,2,0.118,1.7732,0.592,0.56171,285.962,4.836,0.475027801,8,0.624,37.15735675,Not available,-63.93335787,-6.779,1,0.371,9650,Kite,ARGVDLY1187B9A5481,,SOKPWFH12A6702056E,279.023,0.071,0.56171,100.059,chinese music,2,0.999002231,3,0.603,Abscondence,2001
0.315690277,AR4QYVC1187B99985B,DJ Harry,,0,0.073,0.56679,0.743,0.11306,495.90812,0,0.487077751,6,0.411,37.15735675,Not available,-63.93335787,-9.706,0,0,754107,The String Cheese Remix Project,AR20YMY1187B990B28,0.249065795,SOIYUEY12AB0184151,495.908,0,0.11306,133.529,trip hop,15,1,4,0.919,'Round the Wheel,2001
0.421120112,AR1LG7D1187B99BAFF,Weedeater,,0,0.29,0.68024,0.8,0.21135,269.00853,0.148,0.674633734,7,0.392,37.15735675,Wilmington NC,-63.93335787,-9.036,1,0.592,89841,And Justice for Y'all,AR1WDRJ1187B9BA4B8,0.581317745,SOQBOUQ12A8C1372F4,265.932,0.8,0.21135,142.639,stoner metal,4,1,3,0,Monkey Junction,2001
0.567889146,AR7C6G11187B9B4C1E,Jennifer Lopez featuring Ja Rule,pop and chart,1,0.151,0.13299,0,0.13299,263.20934,1.199,0.816842854,5,0.345,37.15735675,"The Bronx, New York",-63.93335787,-8.147,1,0.143,283197,J.Lo,ARKSZW81187B9B695D,,SOWHHLO12CF5F8917D,244.976,1,0.13299,83.49,dance pop,55,1,4,0.468,I'm Real,2001
0.599602643,ARLSF8H1187B9A76B0,Dimmu Borgir,norwegian,4,0.11,3.091,0.741,0.3017,186.56608,0,0.826075467,2,0.257,37.15735675,"Oslo, Norway",-63.93335787,-3.086,1,0.304,127775,Alive in Torment,ARF0W6Z1187B9AC325,,SOKYOBT12A6D4FBBB0,184.123,0.192,0.3017,83.108,black metal,12,1,5,0.422,Puritania,2001
0.377961532,AR1XE381187FB4C685,Kane,,0,0.112,0.49235,0.326,0.49235,395.83302,0,0.58893851,5,0.593,34.05349,California - LA,-118.24532,-5.538,0,0.593,304105,So Glad You Made It,ARDP6FZ1187B9AACA0,,SOGCGAW12A8C13BF27,382.154,0.34,0.26792,134.115,blues-rock,143,1,4,0.565,Rain Down On Me,2001
0.350787891,AR5GLIU1187FB4638A,Memphis Jug Band,,0,0.011,0.06719,0.795,0.06719,146.15465,0.427,0.506126774,1,0.255,37.15735675,"Memphis, TN",-63.93335787,-21.852,1,0.523,477362,Jug Band Waltz,ARESNLF11F50C4BBF6,,SOQHIVE12A8C143339,138.553,0.274,0.06719,143.031,country blues,27,0.989090743,4,0.434,Going Back To Memphis,2001
0.605191153,ARAXU5Z1187B98FECD,Gorillaz,trip rock,2,0.134,0.5598,0.686,0.21246,249.93914,0,0.775086058,1,0.857,37.15735675,Not available,-63.93335787,-7.033,1,0.583,585,Gorillaz,ARNWZ1N1187B9B71BA,0.813305209,SOKHYFG12A63110822,245.005,0.795,0.03792,171.918,hip hop,103,1,4,1,Rock The House (Explicit),2001
0.338074486,ARA8X3M1187B9A13CA,Aphasia,,0,0.27,1.86614,0.686,0.46058,244.32281,0.241,0.520599801,6,0.104,37.15735675,Not available,-63.93335787,-7.468,1,0.459,517480,Brain Patch Error,ARBQMB61187FB3932A,,SOWZQFZ12AB018AC54,244.323,0.503,0.28858,192.063,gabba,9,0.940442707,5,0.596,"non-existent track (part one: ""why don't you fuckin' remember anything ?"")",2001
0.401090254,ARW9SN11187FB52D0D,City High,,0,0.085,1.1297,0,0.38449,231.33995,0,0.645316974,8,0.421,37.15735675,Not available,-63.93335787,-7.99,0,0.252,15590,City High,ARWQ3M31187FB4CF01,0.427446572,SOQWLMX12A67020B04,218.964,0.099,0.19679,159.975,hip hop,104,1,4,0.719,Sista,2001
0.400832068,ARFAX4X1187B9A89CB,Beautiful Creatures,,0,0.197,0.50716,0.082,0.11075,263.96689,0,0.540299964,6,0.464,37.15735675,Not available,-63.93335787,-4.763,1,0.54,8761,Beautiful Creatures,ARM7EDF1187B9B3FA1,,SOYULPJ12A67021002,259.466,0,0.11075,151.508,alternative metal,12,0.995267251,4,0.567,Wish (Album Version),2001
0.374862616,AREW1KO1187B98E42E,The Irish Tenors,,0,0.338,6.45434,0.016,6.45434,283.55873,20.335,0.599019959,10,0.863,37.15735675,Not available,-63.93335787,-21.999,1,0.685,785419,Live From Ellis Island,ARHKEC11187B998F5B,0.252316557,SOFKPLB12AC95F0493,263.111,0.016,6.45434,142.612,irish folk,12,1,3,0.925,The Croppy Boy,2001
0.381467815,AR72Q9R1187B98A664,Hatiras,toronto,1,0,1.43423,0,0.50916,295.3922,0,0.56952416,1,0.549,37.15735675,Not available,-63.93335787,-5.113,1,0.421,323827,Arrival,ARZ4G2N1187FB4802B,0.583116495,SOPRWZO12AAF3B45DB,295.392,0.658,0.27071,130.017,tech house,12,0.935335903,4,0.108,Lost In Space,2001
0.381044109,ARJ7VKJ1187B98BA4B,Lifer,,0,0.011,1.224,0.731,0.62906,286.53669,0,0.491458521,1,0.143,37.15735675,"Wilkes Barre, PA",-63.93335787,-6.292,0,0.475,25133,Lifer,AR584781187FB3BAE8,0.664542415,SOHPWUL12A6D4F93B1,255.565,0.256,0.32321,98.513,nu metal,3,0.938210395,4,0.643,Breathless,2001
0.355974359,AR58SJE1187B9A8E4C,J.B. Lenoir,,0,0.919,0.36382,0.919,0.36382,176.37832,0.391,0.520553746,6,0.245,31.55379,"Monticello, MS",-90.10785,-11.923,0,0.237,753247,The Very Best Of,ARE36MM1187B991E50,,SOLCKMT12AB018874F,168.803,0,0.09627,99.829,chicago blues,12,0.993447824,1,0,The Mojo,2001
0.497304911,ARHUQUF1187FB382E6,T-Bone,,0,0.13,1.59092,1,0.32407,234.16118,0.212,0.675003401,1,0.553,-29.21545,Thaba Nchu,26.83776,-6.135,1,0.436,580676,The Last Street Preacha,ARBOXHB1187B9B5BBD,0.413739836,SOBDLAF12AF72A69D7,228.328,0.961,0.32407,96.007,ccm,42,1,4,1,Ride Wit Me,2001
0.504307726,AR0O3AV1187FB4D030,Agnostic Front,punk,1,0.871,0.17903,0.871,0.17903,105.84771,0,0.701441759,9,0.517,40.71455,"New York, NY",-74.00712,-5.152,1,0.364,205428,Dead Yuppies,ARHL8SP1187B98F8A3,0.610184713,SOEIVEC12A8C139DDA,101.715,0.771,0.17903,112.292,hardcore punk,37,0.999836752,1,0,Standing On My Own,2001
0.394884438,ARSRFOY1187B9917DA,Otis Taylor,,0,0.065,4.48144,0.873,0.20331,301.87057,0.409,0.590792957,0,0.808,41.88415,"Chicago, IL",-87.63241,-10.432,1,0.559,254710,White African,ARKURQ01187B990F15,0.542084763,SOGXWAU12A8C13BDB7,279.667,0.518,0.20331,84.56,country blues,28,0.968420299,7,0.747,Hungry People,2001
0.599602643,ARLSF8H1187B9A76B0,Dimmu Borgir,norwegian,4,0.23,0.43297,0.497,0.09486,313.88689,0.38,0.826075467,1,0.684,37.15735675,"Oslo, Norway",-63.93335787,-2.307,1,0.53,133624,Puritanical Euphoric Misanthropia,ARF0W6Z1187B9AC325,,SOYWMGK12A8C13D279,307.542,0.431,0.09486,186.848,black metal,13,1,4,0,Sympozium,2001
0.338074486,ARA8X3M1187B9A13CA,Aphasia,,0,0.806,2.33291,0.431,0.08949,207.5424,0,0.520599801,5,0.255,37.15735675,Not available,-63.93335787,-1.651,1,0.544,517480,Brain Patch Error,ARBQMB61187FB3932A,,SOTOVKU12AB018AC33,207.542,0.336,0.08949,68.544,gabba,10,0.940442707,4,0.986,"sample processing failed (part one: ""why don't you fuckin' remember anything ?"")",2001
0.338074486,ARA8X3M1187B9A13CA,Aphasia,,0,0.043,1.05282,0.688,0.10558,984.55465,0.467,0.520599801,1,0.571,37.15735675,Not available,-63.93335787,-4.177,1,0.553,517480,Brain Patch Error,ARBQMB61187FB3932A,,SORXUZT12AB018AC61,979.952,0.673,0.10558,65.009,gabba,11,0.940442707,4,0.699,"mixture of noize (part two: ""walter sobchak"" - live extract)",2001
0.451998594,AR57Z841187B9B7D7D,Gregory Isaacs,reggae,1,0.001,0.19048,0.93,0.19048,216.5024,0.38,0.709472621,5,0.51,37.15735675,"Kingston, Jamaica",-63.93335787,-10.918,1,0.387,345231,The Very Best of Gregory Isaacs Gold,ARX5XTP1187FB3D8CC,,SOBTQJS12AB017E85E,208.753,1,0.19048,138.356,lovers rock,8,0.97497407,4,0.338,Out Deh,2001
0.360648925,ARRS5961187B99F9DE,Nicho Hinojosa,,0,0.35,0.11966,1,0.11966,188.36853,0.078,0.53915621,11,0.339,37.15735675,Not available,-63.93335787,-9.105,0,0.553,514617,Nicho... En El Bar 2,ARELEV71187B98D2D3,0.561428518,SOGHTLP12AB0187CE8,180.547,1,0.11966,98.705,male vocalist,3,0.869700238,4,0.375,Tus Viejas Cartas,2001
0.508813195,ARTE9CG1187B99B1AF,DMX,performance name,1,0.524,1.1248,0.559,0.48692,306.05016,0.125,0.822316236,1,0.141,37.15735675,Not available,-63.93335787,-4.557,1,0.235,8506,The Great Depression,ARNHMFD1187FB3B3F6,0.514753324,SOFECIK12A6701DA51,290.313,0.493,0.16757,92.4,hip hop,105,1,4,0.628,I'ma Bang,2001
0.379980017,AR6G29T1187B9A99F9,KMD,,0,0.016,0.17061,0.67,0.17061,147.22567,2.026,0.587827036,4,0.455,37.15735675,Not available,-63.93335787,-9.647,0,0.382,559011,Bl_ck B_st_rds,ARGX1V71187B98AD06,0.721142987,SOFYQSO12AB018A0DA,140.428,0.195,0.17061,103.967,grime,1,0.816189232,4,0.982,Get-U-Now,2001
0.481426937,AR2FSX31187B98E3EF,Ricky Martin,puerto rican,1,0.319,4.17164,0.724,3.32104,336.19546,5.352,0.730959086,3,0.764,37.15735675,"San Juan, Puerto Rico",-63.93335787,-8.527,1,0.726,287708,La Historia,ARG06F81187FB35EE2,0.551921515,SOQLAEP12A8C1372F1,329.578,0.054,3.32104,141.71,latin,2,1,4,0,Fuego De Noche_ Nieve De DAa,2001
0.365533756,ARN3O411187FB4D859,Stephan Micus,german,1,0.327,1.02499,0.602,0.39847,504.94649,10.286,0.561370907,2,0.924,37.15735675,Not available,-63.93335787,-19.569,1,0.683,178620,Desert Poems,ARW0VDD1187FB3C9D2,0.377531645,SOIKYQE12A81356CFD,483.254,0.081,0.17986,92.203,free improvisation,7,0.86460919,4,0.139,Mikhail's Dream,2001
0.400211298,AR07VS41187FB37944,Mungo Jerry,uk,1,0.154,0.5276,0,0.16731,155.24526,0.996,0.623696863,9,0.49,37.15735675,Not available,-63.93335787,-15.512,1,0.498,537529,In The Summertime - Greatest Hits,ARSZWK21187B9B26D7,,SOTDUIP12AB017EDD5,147.389,0.47,0.16731,167.793,pop rock,59,0.981713632,4,1,Pushbike Song,2001
0.516771088,ARYVGP31187B9A531A,John Mellencamp,roots rock,1,0.624,0.162,0,0.162,218.67057,3.17,0.740250721,2,0.636,37.15735675,"Seymour, IN",-63.93335787,-11.413,1,0.632,286998,God Bless America,ARF4L041187FB4D318,,SOPZQYB12AF72A186C,213.316,0.078,0.162,157.419,heartland rock,18,1,4,0.061,Peaceful World,2001
0,AR44SDE1187FB4DC8A,23rd Turnoff,,0,0.564,0.60117,0.564,0.60117,143.80363,0.315,0.307322663,4,0.238,37.15735675,Not available,-63.93335787,-11.688,1,0.364,431153,The Psychedelic Scene,AROVFXY1187B9A007E,,SORTLYF12A8C1461FC,133.857,0.168,0.26431,91.118,freakbeat,6,1,1,0,Michaelangelo,2001
0.606630152,ARX9YIP1187B98A656,RUN-DMC Featuring Jagged Edge,hip-hop,1,0.029,0.10745,1,0.10745,197.77261,0.345,0.686988955,2,0.303,37.15735675,Not available,-63.93335787,-8.689,0,0.354,404398,Crown Royal,ARKAI6D1187B98A539,0.553504526,SOZWAMN12AB018234D,194.868,0.584,0.10745,108.069,hip hop,106,1,4,0.623,Let's Stay Together (Together Forever),2001
0.401090254,ARW9SN11187FB52D0D,City High,,0,0.146,0.92175,0.594,0.32497,256.33914,0,0.645316974,2,0.442,37.15735675,Not available,-63.93335787,-10.426,0,0.641,15590,City High,ARWQ3M31187FB4CF01,,SONOMUN12A67020B06,249.765,0,0.32497,92.922,hip hop,107,1,3,0.851,The Only One I Trust,2001
0.323755395,ARJ87C21187B99B9D4,Nino Nardini,production music,1,0.599,0.41789,0.599,0.41789,33.20118,0.142,0.399510392,0,0.378,37.15735675,Not available,-63.93335787,-8.837,1,0.408,613587,Luke Vibert's Nuggets,ARPP3PW1187B99B9D9,0.368413733,SOMNEWY12A8C1448D2,33.201,0.981,0.18847,88.678,latin jazz,40,0.890692671,1,0.993,Bumbling Along,2001
0.352870872,ARIQ7ZV1187B9916C6,Loop Guru,,0,0.142,3.67947,0.643,0.35723,70.26893,5.915,0.569359906,9,0.601,51.50632,"London, England",-0.12714,-13.798,1,0.606,81625,Loopus Interruptus (Forgotten Treasures & Lost Artifacts),AR52BRU1187FB4CEF1,0,SODPLFO12A58A79F84,66.635,0.166,0.35723,109.319,downtempo,4,1,7,0.368,The Mystery Epoch,2001
0.434346306,ARFH6FT1187FB5BF47,T.O.K.,,0,0.694,1.23569,0.071,0.62216,225.72363,0.091,0.692655873,2,0,39.49974,YAHD!,-111.54732,-6.927,1,0.198,146291,My Crew_ My Dawgs,ARRCOAV11F4C846742,0.413739836,SOFLPJR12A8C134166,221.542,0.615,0.15847,97.997,dancehall,27,0.992621145,4,0.498,Saturday,2001
0.412110495,ARGEKDX1187FB3A5BF,Marcus Miller,,0,0.111,1.12772,0.945,0.5269,382.95465,3.628,0.695416519,0,0,40.65507,"Brooklyn, NY",-73.94888,-12.878,0,0.028,471399,The Ozell Tapes,ARI18NF1187B99FC57,,SOTOZVC12AB01870D1,382.955,0.124,0.5269,100.135,jazz funk,18,1,4,0.341,3 Deuces,2001
0.442739279,ARRXADQ1187FB38F22,The Business,uk,1,0.758,0.23804,0.758,0.23804,144.77016,0.2,0.625165762,0,0.768,37.15735675,"London, England",-63.93335787,-4.162,1,0.717,203027,No Mercy For You,AR6K4DB1187B992152,0.360370583,SODRQRZ12A58A7BBC4,141.073,0.775,0.02984,115.586,oi,12,0.99970984,1,0,Class Compromise (&History's Glory),2001
0.392325283,AR93K7R1187B9AC92A,Black Debbath,norwegian,1,0.25,0.86525,0.703,0.36869,265.7171,0,0.48040197,5,0.536,59.91228,"Oslo, Norway",10.74998,-6.409,1,0.432,737314,Welcome To Norway,ARCJZIJ1187FB5C01F,,SOAIEFA12AC9097225,265.717,0.322,0.36869,124.448,blues,14,1,4,1,The Four Big Ones (Essential Authors And Works),2001
0.717209855,AR6PJ8R1187FB5AD70,Shakira,colombian,1,0.41,0.64879,0,0.31165,224.522,2.363,0.857319901,7,0.085,37.15735675,"Barranquilla, Colombia",-63.93335787,-5.823,1,0.218,289398,Laundry Service,ARBHW3X1187B999013,,SODFKNA12CF5828911,221.977,0.153,0.14433,179.486,dance pop,56,1,4,0.269,Objection (Tango),2001
0.43568407,ARS0W831187B9AF0B7,Maximilian Hecker,,0,0.013,0.46734,0.898,0.0572,228.80608,0,0.621121051,5,0.216,37.15735675,Not available,-63.93335787,-10.688,0,0.479,420743,Infinite Love Songs,ARFAR1D1187B9AC420,,SOZANDJ12A8C138EAD,228.806,0.949,0.0572,146.184,chamber pop,1,0.935593549,4,0.496,Polyester,2001
